2 0.443377 
3 0.270577 
4 0.192572 
5 0.148735 
6 0.120835 
7 0.101595 
8 0.087556 
9 0.076880 
10 0.068496 
11 0.061743 
12 0.056189 
13 0.051545 
14 0.047604 
15 0.044218 
16 0.041280 
17 0.038704 
18 0.036431 
19 0.034408 
20 0.032598 
21 0.030966 
22 0.029490 
23 0.028148 
24 0.026922 
25 0.025798 
26 0.024767 
27 0.023810 
28 0.022926 
29 0.022104 
30 0.021342 
31 0.020629 
32 0.019962 
33 0.019337 
34 0.018748 
35 0.018195 
36 0.017675 
37 0.017181 
38 0.016716 
39 0.016273 
40 0.015859 
41 0.015460 
42 0.015078 
43 0.014723 
44 0.014377 
45 0.014051 
46 0.013739 
47 0.013436 
48 0.013151 
49 0.012877 
50 0.012615 
51 0.012359 
52 0.012115 
53 0.011880 
54 0.011656 
55 0.011443 
56 0.011236 
57 0.011035 
58 0.010834 
59 0.010648 
60 0.010469 
61 0.010293 
62 0.010123 
63 0.009960 
64 0.009804 
65 0.009652 
66 0.009501 
67 0.009359 
68 0.009214 
69 0.009084 
70 0.008951 
71 0.008822 
72 0.008696 
73 0.008578 
74 0.008459 
75 0.008341 
76 0.008231 
77 0.008120 
78 0.008016 
79 0.007914 
80 0.007809 
81 0.007717 
82 0.007620 
83 0.007524 
84 0.007431 
85 0.007346 
86 0.007262 
87 0.007176 
88 0.007089 
89 0.007013 
90 0.006935 
91 0.006859 
92 0.006777 
93 0.006703 
94 0.006634 
95 0.006566 
96 0.006491 
97 0.006428 
98 0.006361 
99 0.006295 
100 0.006233 


2 0.716486 
4 0.371242 
6 0.316079 
8 0.274531 
10 0.245217 
12 0.223596 
14 0.206837 
16 0.193355 
18 0.182207 
20 0.172787 
22 0.164692 
24 0.157638 
26 0.151418 
28 0.145881 
30 0.140910 
32 0.136415 
34 0.132324 
36 0.128580 
38 0.125138 
40 0.121957 
42 0.119008 
44 0.116262 
46 0.113698 
48 0.111297 
50 0.109042 
52 0.106918 
54 0.104914 
56 0.103018 
58 0.101222 
60 0.099516 
62 0.097894 
64 0.096349 
66 0.094875 
68 0.093466 
70 0.092118 
72 0.090827 
74 0.089589 
76 0.088400 
78 0.087257 
80 0.086157 
82 0.085098 
84 0.084077 
86 0.083092 
88 0.082141 
90 0.081221 
92 0.080332 
94 0.079472 
96 0.078638 
98 0.077830 
100 0.077047 


2 0.915145 
3 0.294093 
4 0.108139 
5 0.104861 
6 0.076642 
7 0.055665 
8 0.043693 
9 0.035004 
10 0.028648 
11 0.023886 
12 0.020217 
13 0.017332 
14 0.015023 
15 0.013147 
16 0.011601 
17 0.010313 
18 0.009228 
19 0.008305 
20 0.007515 
21 0.006832 
22 0.006238 
23 0.005718 
24 0.005261 
25 0.004856 
26 0.004496 
27 0.004175 
28 0.003887 
29 0.003628 
30 0.003394 
31 0.003182 
32 0.002989 
33 0.002813 
34 0.002653 
35 0.002505 
36 0.002370 
37 0.002245 
38 0.002130 
39 0.002023 
40 0.001925 
41 0.001833 
42 0.001748 
43 0.001669 
44 0.001595 
45 0.001525 
46 0.001460 
47 0.001399 
48 0.001342 
49 0.001288 
50 0.001238 
51 0.001190 
52 0.001145 
53 0.001103 
54 0.001063 
55 0.001025 
56 0.000989 
57 0.000955 
58 0.000922 
59 0.000892 
60 0.000862 
61 0.000835 
62 0.000808 
63 0.000783 
64 0.000759 
65 0.000736 
66 0.000714 
67 0.000693 
68 0.000673 
69 0.000654 
70 0.000635 
71 0.000617 
72 0.000601 
73 0.000584 
74 0.000569 
75 0.000554 
76 0.000539 
77 0.000526 
78 0.000512 
79 0.000499 
80 0.000487 
81 0.000475 
82 0.000464 
83 0.000453 
84 0.000442 
85 0.000432 
86 0.000422 
87 0.000412 
88 0.000403 
89 0.000394 
90 0.000386 
91 0.000377 
92 0.000369 
93 0.000361 
94 0.000353 
95 0.000346 
96 0.000339 
97 0.000332 
98 0.000325 
99 0.000319 
100 0.000313 


2 0.243699 
3 0.225971 
4 0.186526 
5 0.162288 
6 0.153366 
7 0.151923 
8 0.152622 
9 0.153365 
10 0.153741 
11 0.153860 
12 0.153874 
13 0.153862 
14 0.153852 
15 0.153847 
16 0.153846 
17 0.153846 
18 0.153846 
19 0.153846 
20 0.153846 
